"cod_isco6","Parent","txt_isco6"
11401127,61131,"Paesaggista (parchi e giardini)"
11401128,61132,"Giardiniere di piante alpine | Giardiniera di piante alpine"
11401129,61132,"Giardiniere di piante selvatiche | Giardiniera di piante selvatiche"
11401130,61131,"Giardiniere addetto alla manutenzione | Giardiniera addetta alla manutenzione"
11401131,61132,"Giardiniere AFC | Giardiniera AFC"
11401132,61131,"Giardiniere AFC, paesaggismo | Giardiniera AFC, paesaggismo"
11401133,61132,"Giardiniere AFC, vivaismo | Giardiniera AFC, vivaismo"
11401134,61132,"Giardiniere AFC, piante erbacee perenni | Giardiniera AFC, piante erbacee perenni"
11401135,61132,"Giardiniere AFC, floricoltura | Giardiniera AFC, floricoltura"
11401136,61130,"Giardiniere CFP | Giardiniera CFP"
11401137,61131,"Giardiniere CFP, paesaggismo | Giardiniera CFP, paesaggismo"
11401138,61132,"Giardiniere CFP, produzione di piante | Giardiniera CFP, produzione di piante"
11401139,61130,"Giardiniere, maestro EPS | Giardiniera, maestra EPS"
11401140,61130,"Capo giardiniere APF | Capo giardiniera APF"
11401141,61131,"Capo giardiniere APF, costruzione paesaggistica | Capo giardiniera APF, costruzione paesaggistica"
11401142,61131,"Capo giardiniere APF, manutenzione del verde | Capo giardiniera APF, manutenzione del verde"
11401143,61132,"Capo giardiniere APF, floricoltura | Capo giardiniera APF, floricoltura"
11401144,61132,"Capo giardiniere APF, vivaismo | Capo giardiniera APF, vivaismo"
11401145,61132,"Capo giardiniere APF, piante erbacee perenni | Capo giardiniera APF, piante erbacee perenni"
11401146,61131,"Capo giardiniere APF, consulenza ai clienti | Capo giardiniera APF, consulenza ai clienti"
11401147,61131,"Capo giardiniere APF, manutenzione cimiteri | Capo giardiniera APF, manutenzione cimiteri"
11401148,61131,"Capo giardiniere APF, giardini naturali | Capo giardiniera APF, giardini naturali"
11401149,61131,"Creatore di giardini naturali | Creatrice di giardini naturali"
11401150,61131,"Tecnico paesaggista | Tecnica paesaggista"
11401151,31420,"Esperto di alberi | Esperta di alberi"
11401152,61131,"Capo giardiniere APF, campi sportivi e campi da golf | Capo giardiniera APF, campi sportivi e campi da golf"
11401153,61131,"Artigiano addetto alla conserv. dei monum. storici APF, costruz./manut. giardini | Artigiana addetta alla conserv. dei monum. storici APF, costruz./manut. giardini"
11402001,75490,"Fiorista"
11402002,75490,"Fiorista, dipl. EPS"
11402003,75490,"Fioraio | Fioraia"
11402004,75490,"Compositore di mazzi di fiori selvatici | Compositrice di mazzi di fiori selvatici"
11402005,75490,"Allestitore di corone | Allestitrice di corone"
11402006,92140,"Aiuto fiorista"
11402007,52210,"Proprietario di negozio di fiori | Proprietaria di negozio di fiori"
11402008,92140,"Aiuto fiorista"
11402009,52220,"Caporeparto fiori"
11402010,61132,"Esperto in bonsai | Esperta in bonsai"
11402011,61132,"Giardiniere fiorista | Giardiniera fiorista"
11402012,75490,"Fioraio, APF | Fioraia, APF"
11402013,75490,"Creatore di mazzi e corone di fiori | Creatrice di mazzi e corone di fiori"
11402014,14200,"Fiorista, maestro EPS | Fiorista, maestra EPS"
11402015,75490,"Fiorista APF"
11402016,75490,"Fiorista CFP"
11402017,75490,"Fiorista AFC"
11402018,34320,"Decoratore di chiese | Decoratrice di chiese"
11501001,31430,"Forestale, APF"
11501002,31430,"Capoforestale"
11501003,31430,"Ispettore forestale di circondario | Ispettrice forestale di circondario"
11501004,31430,"Capo azienda forestale comunale"
11501005,31430,"Forestale di circondario"
11501006,31430,"Forestale di circondario"
11501007,31430,"Sottoispettore forestale | Sottoispettrice forestale"
11501008,31430,"Ispettore forestale | Ispettrice forestale"
11501009,31430,"Ispettore forestale | Ispettrice forestale"
11501010,31430,"Forestale cantonale"
11501011,31430,"Forestale municipale"
11501012,31430,"Assistente forestale"
11501013,31430,"Forestale di circolo"
11501014,31430,"Forestale comunale"
11501015,31430,"Forestale"
11501016,31430,"Ispettore forestale cantonale | Ispettrice forestale cantonale"
11501017,31430,"Ispettore forestale comunale | Ispettrice forestale comunale"
11501018,31430,"Forestale SSF"
11501019,31430,"Responsabile impiego teleferica forestale APF"
11501020,31430,"Forestale SSS"
11501021,31430,"Forestale"
11501022,31430,"Forestale di montagna"
11501023,31430,"Responsabile per l'impiego della teleferica forestale APF"
11502001,62100,"Selvicoltore | Selvicoltrice"
11502002,62100,"Boscaiolo | Boscaiola"
11502003,62100,"Trituratore (legname) | Trituratrice (legname)"
11502004,62100,"Carbonaio boscaiolo | Carbonaia boscaiola"
11502005,62100,"Dissodatore | Dissodatrice"
11502006,13110,"Imprenditore forestale/a cottimo | Imprenditrice forestale/a cottimo"
11502007,62100,"Fascinaro | Fascinara"
11502008,62100,"Spaccalegna"
11502009,62100,"Guardia forestale"
11502010,62100,"Operaio rimboschitore | Operaia rimboschitrice"
11502011,62100,"Resiniere | Resiniera"
11502012,62100,"Guardia forestale cantonale"
11502013,62100,"Operaio di azienda forestale | Operaia di azienda forestale"
11502014,62100,"Impiegato forestale | Impiegata forestale"
11502015,31430,"Caposquadra forestale"
11502016,62100,"Operaio forestale | Operaia forestale"
11502017,54190,"Guardia forestale"
11502018,92150,"Aiuto forestale"
11502019,13110,"Imprenditore forestale | Imprenditrice forestale"
11502020,62100,"Guardiaboschi"
11502021,62100,"Spaccalegna"
11502022,62100,"Operaio forestale | Operaia forestale"
11502023,31430,"Selvicoltore caposquadra APF | Selvicoltrice caposquadra APF"
11502024,31430,"Tecnico forestale | Tecnica forestale"
11502025,62100,"Selvicoltore | Selvicoltrice"
11502026,31430,"Selvicoltore caposquadra | Selvicoltrice caposquadra"
11502027,62100,"Taglialegna"
11502028,62100,"Selvicoltore | Selvicoltrice"
11502029,62100,"Forestale paesaggista"
11502030,62100,"Addetto alla cura di foreste di montagna | Addetta alla cura di foreste di montagna"
11502031,62100,"Selvicoltore AFC | Selvicoltrice AFC"
11502032,62100,"Addetto selvicoltore CFP | Addetta selvicoltrice CFP"
11503001,54190,"Guardacaccia"
11503002,62240,"Cacciatore | Cacciatrice"
11503003,54190,"Guardacaccia"
11503004,54190,"Guardia campestre"
11503005,54190,"Guardacaccia"
11503006,54190,"Guardia venatoria"
11503007,54190,"Guardacaccia"
11503008,54190,"Responsabile di riserva naturale"
11503009,54190,"Guardiano di riserva naturale | Guardiana di riserva naturale"
11503010,54190,"Ispettore per la caccia | Ispettrice per la caccia"
11503011,54190,"Stimatore di danni causati dalla selvaggina | Stimatrice di danni causati dalla selvaggina"
11503012,54190,"Guardiano della selvaggina APF | Guardiana della selvaggina APF"
11503013,54190,"Ranger"
11504001,62220,"Pescatore | Pescatrice"
11504002,54190,"Guardapesca"
11504003,92160,"Aiuto pescatore | Aiuto pescatrice"
11504004,62220,"Pescatore lacuale | Pescatrice lacuale"
11504005,62220,"Pescatore a rete | Pescatrice a rete"
11504006,81601,"Operaio di pescheria | Operaia di pescheria"
11504007,62220,"Pescatore fluviale | Pescatrice fluviale"
11504008,62220,"Pescatore | Pescatrice"
11504009,75110,"Filettatore di pesci | Filettatrice di pesci"
11504010,62220,"Pescatore professionista APF | Pescatrice professionista APF"
11504011,54190,"Guardapesca APF"
11504012,62220,"Pescatore lacustre e fluviale | Pescatrice lacustre e fluviale"
21101001,81601,"Cuocitore (conservieri) | Cuocitrice (conservieri)"
21101002,75140,"Specialista dell'industria conserviera"
21101003,81601,"Sterilizzatore (industria alimentare) | Sterilizzatrice (industria alimentare)"
21101004,81601,"Polverizzatore | Polverizzatrice"
21101005,81601,"Sterilizzatore (industria alimentare) | Sterilizzatrice (industria alimentare)"
21101006,81601,"Acetiere | Acetiera"
21101007,81601,"Autoclavista"
21101008,13210,"Capoconserviere | Capoconserviera"
21101009,75140,"Congelatore di derrate alimentari | Congelatrice di derrate alimentari"
21101010,75140,"Conserviere | Conserviera"
21101011,81601,"Conserviere di pesci | Conserviera di pesci"
21101012,81601,"Essiccatore (conserviere) | Essiccatrice (conserviera)"
21101013,81601,"Essiccatore di paste alimentari | Essiccatrice di paste alimentari"
21101014,81601,"Essiccatore di derrate alimentari | Essiccatrice di derrate alimentari"
21101015,81601,"Essiccatore di frutta | Essiccatrice di frutta"
21101016,81601,"Essiccatore di legumi | Essiccatrice di legumi"
21101017,81601,"Affumicatore di aringhe | Affumicatrice di aringhe"
21101018,75140,"Praticante conserviere | Praticante conserviera"
21101019,94122,"Preparatore di legumi | Preparatrice di legumi"
21101020,81601,"Addetto alla cottura delle conserve | Addetta alla cottura delle conserve"
21101021,81601,"Preparatore di marmellate | Preparatrice di marmellate"
21101022,81601,"Idroestrattore (industria conserviera) | Idroestrattrice (industria conserviera)"
21101023,81601,"Sbucciatore di legumi | Sbucciatrice di legumi"
21101024,81601,"Mondatore di frutta | Mondatrice di frutta"
21101025,75140,"Conserviere | Conserviera"
21101026,81601,"Essiccatore di derrate alimentari | Essiccatrice di derrate alimentari"
21101027,81601,"Sbollentatore di legumi | Sbollentatrice di legumi"
21101028,75140,"Conserviere | Conserviera"
21101029,81601,"Operaio addetto ai surgelati e conserve | Operaia addetta ai surgelati e conserve"
21101030,81601,"Cuocitore (conservieri) | Cuocitrice (conservieri)"
21101031,81601,"Addetto alla bollitura (industria conserviera) | Addetta alla bollitura (industria conserviera)"
21101032,81601,"Cernitore (industria conserviera) | Cernitrice (industria conserviera)"
21101033,81601,"Disidratatore (industria conserviera) | Disidratatrice (industria conserviera)"
21101034,81601,"Affumicatore di pesce | Affumicatrice di pesce"
21102001,75110,"Macellaio salumiere | Macellaia salumiera"
21102002,13210,"Macellaio salumiere, maestro EPS | Macellaia salumiera, maestra EPS"
21102003,75110,"Salumiere | Salumiera"
21102004,81601,"Conducente di macchine per la preparazione di carne e pesci"
21102005,51200,"Traiteur | Traiteuse"
21102006,75110,"Salumiere traiteur | Salumiera traiteuse"
21102007,75110,"Trippaio | Trippaia"
21102008,75110,"Macellatore | Macellatrice"
21102009,94100,"Aiuto macellaio | Aiuto macellaia"
21102010,75110,"Macellaio a domicilio | Macellaia a domicilio"
21102011,75110,"Macellaio a domicilio | Macellaia a domicilio"
21102012,75110,"Macellaio equino | Macellaia equina"
21102013,75110,"Budellaio | Budellaia"
21102014,75110,"Caposalumiere | Caposalumiera"
21102015,75110,"Capobanconiere | Capobanconiera"
21102016,13210,"Capomacellaio | Capomacellaia"
21102017,13210,"Macellaio, capomercato | Macellaia, capomercato"
21102018,75110,"Squartatore (macelleria) | Squartatrice (macelleria)"
21102019,32570,"Ispettore delle carni | Ispettrice delle carni"
21102020,75110,"Disossatore | Disossatrice"
21102021,75110,"Salumiere | Salumiera"
21102022,94100,"Cuocitore di macelleria | Cuocitrice di macelleria"
21102023,75110,"Garzone al banco | Garzona al banco"
21102024,75110,"Garzone macellaio | Garzona macellaia"
21102025,94100,"Aiuto di macelleria"
21102026,75110,"Banconiere | Banconiera"
21102027,81601,"Trituratore (macelleria) | Trituratrice (macelleria)"
21102028,94100,"Legatore di salami | Legatrice di salami"
21102029,13210,"Capotrippaio | Capotrippaia"
21102030,75110,"Affumicatore | Affumicatrice"
21102031,94100,"Spennapolli"
21102032,75110,"Trippaiolo | Trippaiola"
21102033,75110,"Preparatore di budella | Preparatrice di budella"
21102034,75110,"Budellaio | Budellaia"
21102035,75110,"Mattatore di volatili | Mattatrice di volatili"
21102036,75110,"Macellaio banconiere | Macellaia banconiera"
21102037,75110,"Macellaio venditore | Macellaia venditrice"
21102038,13210,"Capomacellaio | Capomacellaia"
21102039,52220,"Caporeparto di macelleria"
21102040,94100,"Operaio di macelleria | Operaia di macelleria"
21102041,75110,"Tagliatore di carne | Tagliatrice di carne"
21102042,75110,"Affumicatore di carne | Affumicatrice di carne"
21102043,94100,"Aiuto salumiere | Aiuto salumiera"
21102044,75110,"Macellaio | Macellaia"
21102045,94122,"Aiuto traiteur | Aiuto traiteuse"
21102046,75110,"Salatore di macelleria | Salatrice di macelleria"
21102047,75110,"Sgozzatore di volatili | Sgozzatrice di volatili"
21102048,81601,"Operaio alla produzione di carne | Operaia alla produzione di carne"
21102049,75110,"Affumicatore | Affumicatrice"
21102050,81601,"Tecnologo della carne | Tecnologa della carne"
21102052,32570,"Ispettore delle carni | Ispettrice delle carni"
21102053,75110,"Specialista di carni"
21102054,75110,"Macellaio salumiere, lavori nel macello, l'operazione del disos... | Macellaia salumiera, lavori nel macello, l'operazione del disos..."
21102055,75110,"Macellaio salumiere, lavori nel salumificio, l'operazione del ... | Macellaia salumiera, lavori nel salumificio, l'operazione del ..."
21102056,75110,"Macellaio | Macellaia"
21102057,13210,"Macellaio salumiere, maestro | Macellaia salumiera, maestra"
21102058,75110,"Macellaio salumiere, produzione | Macellaia salumiera, produzione"
21102059,75110,"Macellaio salumiere, trasformazione | Macellaia salumiera, trasformazione"
21102060,75110,"Macellaio salumiere, commercializzazione | Macellaia salumiera, commercializzazione"
21102061,75110,"Macellaio | Macellaia"
21102062,75110,"Macellaio-salumiere APF | Macellaia-salumiera APF"
21102063,75110,"Macellaio salumiere | Macellaia salumiera"
21102064,75110,"Impiegato di macelleria | Impiegata di macelleria"
21102065,13210,"Responsabile di macelleria"
21102066,75110,"Affumicatore di carne | Affumicatrice di carne"
21102067,75110,"Addetto di macelleria CFP | Addetta di macelleria CFP"
21102068,75110,"Macellaio-salumiere AFC | Macellaia-salumiera AFC"
21102069,13210,"Capo d'azienda economia carnea APF"
21103001,75120,"Panettiere | Panettiera"
21103002,75120,"Biscottiere | Biscottiera"
21103003,75120,"Confettiere pasticciere gelatiere | Confettiera pasticciera gelatiera"
21103004,81601,"Addetto alle macchine di panificio | Addetta alle macchine di panificio"
21103005,75120,"Panettiere | Panettiera"
21103006,75120,"Panettiere di laboratorio d'analisi | Panettiera di laboratorio d'analisi"
21103007,75120,"Panettiere in prodotti dietetici | Panettiera in prodotti dietetici"
21103008,13210,"Capoconfettiere pasticciere | Capoconfettiera pasticciera"
21103009,13210,"Capopanettiere | Capopanettiera"
21103010,75120,"Fabbricante di fette biscottate"
21103011,75120,"Cialdonaio | Cialdonaia"
21103012,13210,"Maestro panettiere EPS | Maestra panettiera EPS"
21103013,94100,"Garzone panettiere | Garzona panettiera"
21103014,75120,"Pasticciere | Pasticciera"
21103015,13210,"Confettiere pasticciere, maestro | Confettiera pasticciera, maestra"
21103016,75120,"Pasticciere | Pasticciera"
21103017,94100,"Impastatore miscelatore | Impastatrice miscelatrice"
21103018,94100,"Aiuto di panetteria"
21103019,13210,"Maestro panettiere pasticciere | Maestra panettiera pasticciera"
21103020,75120,"Impiegato di panetteria | Impiegata di panetteria"
21103021,13210,"Capopanettiere (capo di panetteria) | Capopanettiera (capo di panetteria)"
21103022,94100,"Aiuto pasticciere | Aiuto pasticciera"
21103023,51200,"Capopasticciere | Capopasticciera"
21103024,75120,"Impiegato di pasticceria | Impiegata di pasticceria"
21103025,94100,"Aiuto panettiere | Aiuto panettiera"
21103026,75120,"Operaio di panetteria | Operaia di panetteria"
21103027,75120,"Panettiere pasticciere | Panettiera pasticciera"
21103028,13210,"Panettiere pasticciere, capo APF | Panettiera pasticciera, capo APF"
21103029,75120,"Panettiere pasticciere, dipl. EPS | Panettiera pasticciera, dipl. EPS"
21103030,13210,"Panettiere, capo APF | Panettiera, capo APF"
21103031,75120,"Panettiere, dipl. EPS | Panettiera, dipl. EPS"
21103032,94100,"Aiuto confettiere | Aiuto confettiera"
21103033,94100,"Aiuto panettiere | Aiuto panettiera"
21103034,94100,"Aiuto panettiere confettiere | Aiuto panettiera confettiera"
21103035,94100,"Aiuto pasticciere | Aiuto pasticciera"
21103036,75120,"Cioccolatiere | Cioccolatiera"
21103037,75120,"Gelataio | Gelataia"
21103038,75120,"Panettiere pasticciere | Panettiera pasticciera"
21103039,75120,"Confettiere | Confettiera"
21103040,13210,"Capoconfettiere | Capoconfettiera"
21103041,75120,"Confettiere pralinista | Confettiera pralinista"
